,TransactionID,Machine,Day,Medication,Type,AmtRemaining
3535,I8KB55I7ZS08,1,2020-01-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3536,UJXU2CW4TLM8,1,2020-01-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3537,2LTE7R1VWBT3,1,2020-01-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3538,L1AU7H7TKD1P,1,2020-01-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3539,ID1SO44QN6TU,1,2020-01-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3540,TMSOFVRHIZAF,1,2020-01-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
3541,0R7Q92V1T0UQ,1,2020-01-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
3542,YQWM9EOYA46O,1,2020-01-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3543,1TZQSSO34TYF,1,2020-01-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3544,38QX53NO06AI,1,2020-01-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3545,WA7IRM8P0EU5,1,2020-01-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3546,BRLUEA12FD59,1,2020-01-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3547,SV7CK585XB17,1,2020-01-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3548,X8ZY1Q1XLTN0,1,2020-01-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
3549,N4J5Z4YU41IZ,1,2020-01-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3550,ELOUIJ1EUVCR,1,2020-01-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3551,8F92ZUYSV6CH,1,2020-01-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3552,JXLP6OM8ECP3,1,2020-01-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3553,0ZSKD4AYJPCN,1,2020-01-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
3554,8EI6ZL1C4ZDO,1,2020-01-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3555,2GVVFNUBQJ4D,1,2020-01-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3556,3CFSXN4FG4SG,1,2020-01-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3557,ICT7DCQFHWFC,1,2020-01-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3558,9ZR89DQ1ZXUN,1,2020-01-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3559,QHUHD0BMS9YA,1,2020-01-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3560,TNPEWATWJH7P,1,2020-01-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3561,74147DQKM3HE,1,2020-01-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3562,U5QPMLMUG9IO,1,2020-01-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3563,VFYVSR1PA0HJ,1,2020-01-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
3564,IWT6OTXH8L0R,1,2020-01-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
3565,K31FKQTJJBB1,1,2020-01-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3566,LH92OAUU3V95,1,2020-01-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3567,O8I43ZUBGY2B,1,2020-01-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3568,2AVUS5FCZPTE,1,2020-01-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3569,MRUBA76QDYOF,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3570,JM7TMSMQDOAQ,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3571,SRKET1LSVKHR,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
3572,2BLCLCE912KP,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3573,WOED3LCCCDWA,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3574,K45L5ZVCTAGU,1,2020-01-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3575,9VJ6DQ1NHXY7,1,2020-01-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3576,ZW5LSMA82LMZ,1,2020-01-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3577,SMU62THUER1X,1,2020-01-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3578,JQM1PKM612AB,1,2020-01-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3579,46E9C782XMFH,1,2020-01-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3580,N1P7IPDYL1VB,1,2020-01-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3581,I3Q127DDJKVQ,1,2020-01-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
3582,RL3ZEB3V7E3D,1,2020-01-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3583,Z2Z24399GEH0,1,2020-01-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3584,4G2NKWMJLA3Q,1,2020-01-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3585,45VEYJKWP93Z,1,2020-01-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3586,UGPLKVP4GX2Y,1,2020-01-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
3587,2WY33LDOGRSI,1,2020-01-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3588,NDJUY35M0YER,1,2020-01-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3589,KR2RVZ4FNN4U,1,2020-01-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3590,MI44FAF1192K,1,2020-01-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3591,DMJVL14HE9NI,1,2020-01-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3592,FR3UM97IRRUC,1,2020-01-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3593,Y046XKX5BNPP,1,2020-01-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3594,WEG5XC2RBHZ7,1,2020-01-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
3595,WVS1JB48L7H7,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3596,TBF68FP9QU72,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
3597,NBPPOIYLKNNH,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3598,0ZIQW48UO5IO,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3599,BV4IH30KRU5T,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3600,BI6443ZWUEL3,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3601,H7VLDH1YLAMD,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
3602,A48D7EEP39WI,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3603,DDPEG21MSRHY,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3604,RR003XKR2Y3W,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3605,UOF9GAYDHI60,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3606,N5SZA5ODSDFF,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3607,JTWBDU2DGKUS,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3608,A9TAUPJ5RH4T,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3609,XYWDWHWDRJY0,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3610,DM18ANG3UBLU,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3611,Z7R5YQ3MWUTP,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
3612,AM8RRAG6WCAM,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3613,I24UENCCSAVF,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3614,29RI8SCLFIC2,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3615,QYL83RMWMUDB,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3616,6HTMCZUA1RCI,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3617,0LUFQX882F85,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3618,5146T4NIGD2H,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3619,PT5W536HJI4D,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3620,F9AZ8QMYEV4L,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
3621,O7LFG4W4T3FO,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3622,TMLGWRUI8PYT,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3623,53LU8FA8UCE6,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3624,SUPVG6Y4UUKK,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3625,RVSAJY4NT72R,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3626,3FVOHQ69KW4D,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
3627,CO5FDVIBI475,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3628,06ZHRSYR88L2,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3629,FJ0IRWGG01CN,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3630,5LHF682PZBVB,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3631,EKMJ1Y9561XJ,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3632,VV73PZ8H7Q4D,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3633,03CSAMT32YGB,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3634,V2SULHX47OKG,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3635,4YFDJYSG9C18,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3636,9ERN8WH33I7S,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3637,4BJQ648IPZHZ,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3638,KPGI81WV3O0Z,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3639,9ZQWTTFY4L48,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3640,KFSDP01TREF8,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
3641,L6SBYXBHUX5K,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3642,8CJH7AB9D8KM,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3643,QD6OR6KQ8NMG,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3644,E2AQJ7PL7HQO,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3645,EZNEN55RI9D2,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3646,X97BWDAMEZQY,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3647,2NEU6LBLD8MA,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3648,I6LPOKUNCARG,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3649,DO31OQD4PWIL,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3650,XUAFQGS1U827,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
3651,1PEGKRCS4DUA,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3652,F5594VIIXOGJ,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3653,625A2OLRHHFA,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
3654,RD3VT062TNBY,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3655,D9HL4OGBADDJ,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3656,BBMYKH2KYO3G,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3657,IVWX97H3WDBW,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3658,MG4Q9P9KDKLQ,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3659,S11N1XM5410J,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
3660,P4YPPO63FE31,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3661,MN8ZS2ODJTQO,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3662,AXP5ZJ97K2AZ,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3663,6QTEE2WJG0Q7,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3664,T98SF099BWEJ,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3665,S3A4F0H665IZ,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3666,BMWVFM7Y5T1S,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3667,65CDK7STC1F2,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3668,8QEZJNTXD8L1,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3669,IJBQYCMKA6ZN,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3670,WUUY1DWW89DC,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3671,MKKFNHUWJ18T,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3672,LRNZ28MFAKM8,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3673,UNKUO81CTQCF,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3674,WWJ2UTYO6GJW,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
3675,YS7WELEHFXEC,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3676,QY7WWGBCR9UA,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3677,8EHQBM2F88AI,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
3678,I97MG7887WTD,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3679,5E7Q5IP2CH5G,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3680,YE3OKBDD2FQ1,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3681,7JRUQNKV7US5,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3682,4KJD16JW60Z6,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
3683,H53V3DPY2VVV,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
3684,JG4S5I2JYUFE,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
3685,FXLY3AYKW8RN,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3686,Z35JDHTR15Z6,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3687,N9BIJS5HBTXX,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3688,FLV9ZV1L6H1E,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3689,KRXV38U7GLSS,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3690,6KYGHJU1X22V,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
3691,Z859XUE0EQH6,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3692,0GUYOQXSEA8I,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3693,7GWUQXUDNOKR,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
3694,LUIHRTS24HE5,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3695,8LPUG840GES1,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3696,IGHZJCJDKKCG,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3697,G6V53SSERBXS,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3698,DTWS4TZDISGC,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3699,J4OLAD19LAML,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3700,E5ARRZPG1DVF,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3701,44SHMUBZK20N,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
3702,B7YR7FJFDLD3,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3703,EZAFU387IWDY,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3704,X9R5K7EAYG51,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3705,NQ1XI5II0E6T,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3706,NYOTTW1SOZKG,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3707,XABIES9TPMPK,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3708,4QPHIWS055E0,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
3709,K9BBQBL1914X,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
3710,TNHJU31IDJZ5,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3711,15X74UDORK3D,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
3712,PMGF2WNRM8PU,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3713,F6OHVIR0D8TN,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3714,DVY95PRBJ9CF,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3715,UHPJTB3JQ7DQ,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3716,K9K0V2B9AQ6D,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
3717,XB1RT5UYGLVT,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
3718,HG499G59QBFS,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3719,3RNKCUN3CCYT,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3720,LMB2AA20RASJ,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3721,GK9LLR2L1EM2,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
3722,ZULFP9HCH0ZL,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
3723,661TE2QVGGNJ,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
3724,0RIPD73G5SLB,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
3725,1G3CQ4SVQZMK,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3726,X9M9QK6UJGRI,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3727,0VJN59RTRD72,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
3728,X57XUEKXDM2D,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3729,706LSXEQYVTX,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3730,HV9MIH6QXROT,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3731,UYC5ORB0LUP9,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3732,QPRJOE0EOFUO,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
3733,JD2F7NBRDJVU,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
3734,37I7M7N255PH,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
3735,WOYU064K8AAB,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
3736,6RT317GT3JJ4,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3737,OKVMJ2E6JJ2Z,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3738,B5N84XM1S3LW,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3739,39PUF445Z75E,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
3740,ZUAE2J3Y73F6,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
3741,YJVINYFULR85,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
3742,44F1JAL0BPEZ,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
3743,EEALN08T2UPD,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
3744,NIVUZK9M5XU8,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
3745,NNBOK7ZA2VVE,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3746,RYRRLEJXP36J,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
3747,6872KC4SX21G,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
3748,U7WLAAU588GY,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
3749,X1BIV8L9P63A,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
3750,Q7YPB1WUPLX8,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
3751,H1FFZ575G0GV,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
3752,BH4481TB8JUV,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3753,W8M7NPUQ0O7M,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
3754,X66PBCPNNYH0,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
