TransactionID,Machine,Day,Medication,Type,AmtRemaining
PWE4V90QDR7G,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
0FDUINLOMLXX,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
50JN9K196TYJ,1,2020-01-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
68JJPZKFPQKJ,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
BDHR8S0GLF1V,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
YJ8QK3705EZN,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
VI7EAX6PD4YW,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
BPQD6P8ZSERB,1,2020-01-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
65BZ10MJKQXH,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
UZSVC63ANASB,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
58YM2NAQ6KCN,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
1HYX8IHG6H1U,1,2020-01-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
WVBF7YJ78V1U,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
WT8VEGFVWI6R,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
DIRYL7V9EIF6,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
URBYCXU6UPFF,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
FU6R5FMQOO51,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
7ZJFFXTQ7ZHH,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
ORC0E5R5J3VL,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
CVGLGGO4S0AQ,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
V3DJEPKMAOO7,1,2020-01-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
G3LHXRPIQKNU,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
LOVCYKQBLXK1,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
P4RPR9E9Z9E1,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
BZ77XWB76B78,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
UAOOW5FEG830,1,2020-01-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
8SMC399ZKRVK,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
SIKFJBJ4GAZS,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
X28T2Y5ZOOVO,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
VSA7MILLJUA5,1,2020-01-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
XMD3TDLJMJBU,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
2DKE0E0EKP2G,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
IIYQA1FVD3AC,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
CUPSIX0CPEEX,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
NQ84MO65OU34,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
6MBBI2CT934H,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
V6FOF55V92L6,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
XCEHF2RV60Q5,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
ST8CWJG1TIBL,1,2020-01-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
AIQKX2P5DY2T,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
EDOTLC5BM9W1,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
6T31QJW17AA5,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
29YEI2H8T0PR,1,2020-01-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
Z75AV0611IX8,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
MTLVCRGFRKZ8,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
JXKVV2TDYMI5,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
2986TXUUDHCC,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
U97D8BFJ7MES,1,2020-01-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
6FRY7L2EWOL3,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
T1IO91LKFV77,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
4B6H6F87I2QF,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
WUQT6S59YGGZ,1,2020-02-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
HMT22ZYI8TIV,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
CS49LOHZP43O,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
WO156CN75UYM,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
D7NUKM4AFSMU,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
17D9HVH31HWB,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
6KPNLYCSBMAV,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
FI4PKO39TTK7,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
26BSZWQTV6JV,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
S5JAUN8IJZM3,1,2020-02-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
S0VEBIGWZ9D1,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
IRE1GUJ4DRN7,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
WO6K3ZXIJ5FN,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
EO4UX0TOK170,1,2020-02-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
T56WN21RKXZ1,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
31SONG49EV3Z,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
1D3T08JNAO2U,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
DO8AN2E4OG2Z,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
6EVX4TFNRKDE,1,2020-02-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
GL3TVVXCCJ55,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
BXM51IZ42W4A,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
5JLX8URQKQSR,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
TN9UD19PN46M,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
K5MZTAATJMFX,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
D9A6C995KUQ3,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
Y13O6PX4W29T,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
ZU7LVQWA2VC0,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
V7EN2BP98O1Q,1,2020-02-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
YU68JZQAEULY,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
FIJK0SX5O28A,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
XIKK66GVKN5S,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
FWEZUZ9M68ST,1,2020-02-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
UX8MQEZVUOBJ,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
3I9VOZAO3EUB,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
PIH1KO78G6W8,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
V24CK3BBXT7E,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
3YON81ZODZ8D,1,2020-02-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
TR17SHKCHCXO,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
58U418QX3ZKB,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
I60EUO6ZY1LE,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
WA4Y4LB9J1F7,1,2020-02-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
G9UL5OCVN52Q,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
XX186UEDJ21C,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
QCF3OEJKO2FX,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
ZFOCOQO19N2P,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
LW39UKCCW83Z,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
WE93JXJIMDZH,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
K39S9R6V5D20,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
4OE1BE8QW5VR,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
PHEP883EFZ44,1,2020-02-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
DGO16UGUAYVF,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
ZJGRXAHUHRHE,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
N3H9Z0F1NMV1,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
FX2F1REW25WC,1,2020-02-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
A2MDSQ2WA8WQ,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
6JIBV39ON1OW,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
Y1P4RBCBD796,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
G5C7SO3TG3U4,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
2D1QLN9S4H8A,1,2020-02-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
S5IXMOUZMOAN,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
QTG7CGPPRHJL,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
OSFQYW9SF1ZO,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
U2VS9DF3RUY1,1,2020-02-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
32NXA8M4UEVU,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
IVKEWII95HEZ,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
6HL9HC7A7FWD,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
Y7SNVY6YI63Y,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
I3I7S3Z4J6WK,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
DK4XI9CEZE6C,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
OZ1BMITMVTNI,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
8A71XCR4C2Z4,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
FUZD70FBNREL,1,2020-02-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
GW6R8V0MLW7O,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
26RWRUYLROOW,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
VCSOY31VIAYB,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
PL4BDVP6PS84,1,2020-02-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
OQPY4WN9B5YI,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
QBAO3L2C3Q5O,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
FZ442WEOOID8,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
S7RF3AZLZI6E,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
JWTQKG2NSS0V,1,2020-02-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
MC4253W6QWI4,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
M9SFRJIEICKJ,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
YJNT8C9ASGNS,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
BGO37HRDZWS5,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
EOT2NDWC8LYI,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
3DGAXEOIZSL2,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
LOWDKVMEXUY8,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
JWKZ2S9GAF8H,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
TICR3DFJIF6D,1,2020-02-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
M15FRD5MZMIZ,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
JNF3IBYR9FFT,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
TYH9D9YE93VP,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
7UEIJOUDKHNL,1,2020-02-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
5OABLAR1YIM4,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
EIJFUVJ8I1GX,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
LZMJTVR7PGI2,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
77SN4MUPV020,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
D40X9VO3VBH6,1,2020-02-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
BLSV1VA67SGR,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
H8R0QLA835G3,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
FSLPM0FX9WIG,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
PXPCVJCACJ39,1,2020-02-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
NIIHWX8H5STF,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
NB8WC8N97JZ4,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
YX0SUSNDRE33,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
836OYMY7O56O,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
U11FM8X0XTWT,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
W3127TJTJ3BD,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
NDBO30MARTTN,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
UD468SC2Q7QE,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
HWVS816TUOK2,1,2020-02-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
VL4KG42ES5YY,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
KE7ISGT3AYDY,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
J73H9NO7TWDW,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
SKMTWQYJ4XDT,1,2020-02-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
CUSOQO58HJF9,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
HXTMVH5UHHX0,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
LPSO32Y1S17B,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
07TILSG21RR9,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
M67UO4Z4SHYW,1,2020-02-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
3C5M64UHZSPG,1,2020-02-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
63MC9T4VMS9F,1,2020-02-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
90OYYOK0T222,1,2020-02-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
C7I9ESHN4YNS,1,2020-02-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
943IIK8P46I4,1,2020-03-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
F9242PETE7F4,1,2020-03-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
TGZCEN4ZCSK6,1,2020-03-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
3W19PUPIMRGT,1,2020-03-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
AU6UHPFFOYVJ,1,2020-03-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
PIUJNXV3B0O2,1,2020-03-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,26
0FKLLGG3L1EH,1,2020-03-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
WDJAA9UX4G5R,1,2020-03-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
1SR0VLVYU4G7,1,2020-03-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
UDYF7V7NCYIL,1,2020-03-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
MWRZHQMCNKDD,1,2020-03-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
6SAYWGL9ILRK,1,2020-03-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
P01YOIRFMU4Y,1,2020-03-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,14
YXL432TB16KE,1,2020-03-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,11
WBW7TTILW1E1,1,2020-03-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
CGRMPWSHTCKE,1,2020-03-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
4BUDAACAR3TI,1,2020-03-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
7UD1357QH6MH,1,2020-03-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
1TS50GWUVQII,1,2020-03-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
M4FTBS6SQU84,1,2020-03-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
UG358ZXGDDJX,1,2020-03-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
3XP11L6RLX1D,1,2020-03-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
VIZ2EHEI2P1X,1,2020-03-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,24
C140RN1D0BO9,1,2020-03-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
S98CQREKF9CB,1,2020-03-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,18
6ZKAY82U0L60,1,2020-03-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
XMMVCTMSLKSP,1,2020-03-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
PUBDXQ10W8JE,1,2020-03-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,10
OF0YAESA64H4,1,2020-03-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
DP3ECFZIU1GS,1,2020-03-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
FFEXMHA0HV6F,1,2020-03-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
PRQ3IFGLBCYZ,1,2020-03-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
072G35659M4G,1,2020-03-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
N81TURKVHW47,1,2020-03-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
4SCWZFXZQ5I1,1,2020-03-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,29
E9FM2Y901XE1,1,2020-03-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,28
R5EX2N85SQV3,1,2020-03-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
GUI2ZR37IB8X,1,2020-03-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,22
J7AAW4N93HMI,1,2020-03-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,21
0UBQB32GV5GW,1,2020-03-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,19
RHDU8UJNS9TX,1,2020-03-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
KJL4A23THCIH,1,2020-03-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,15
QE359PZUUGH0,1,2020-03-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,12
ZFH6ISMZ0VAV,1,2020-03-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
PGITQYSH57NM,1,2020-03-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
FVMGE1P80PM2,1,2020-03-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
ETDU5I58Y4NP,1,2020-03-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
YFP8F1QGRMSN,1,2020-03-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
6EXXPYV5RNH0,1,2020-03-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,30
L6C3845ZBI9V,1,2020-03-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,27
PR5SG79I1SCD,1,2020-03-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,25
LI124LZEBDY7,1,2020-03-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,23
7AHXY4WZDC2V,1,2020-03-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,20
J67N12EYBVZ5,1,2020-03-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,17
VI3M060DKWKM,1,2020-03-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,16
KHXZSXCQKSJI,1,2020-03-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,13
