TransactionID,Machine,Day,Medication,Type,AmtRemaining
CGNIK986BZG4,1,2020-11-08,acetaminophen 500mg TAB,Withdrawal,10
36EGHAYO7JPA,1,2020-11-08,acetaminophen 500mg TAB,Withdrawal,8
0HTGM1OP5XM4,1,2020-11-08,acetaminophen 500mg TAB,Withdrawal,5
F1K55RF1TPDN,1,2020-11-09,acetaminophen 500mg TAB,Withdrawal,3
AMYB0IKPUH00,1,2020-11-09,acetaminophen 500mg TAB,Withdrawal,2
UEHZ1HAMT1I5,1,2020-11-09,acetaminophen 500mg TAB,Withdrawal,0
P26FRWAVNQIR,1,2020-11-10,acetaminophen 500mg TAB,Refill,30
9AQJLZKHCD7T,1,2020-11-10,acetaminophen 500mg TAB,Withdrawal,28
DEXCRWTCT3OI,1,2020-11-10,acetaminophen 500mg TAB,Withdrawal,26
K1HXMZ861GL9,1,2020-11-11,acetaminophen 500mg TAB,Withdrawal,24
GUQ67VMSS5OA,1,2020-11-11,acetaminophen 500mg TAB,Withdrawal,23
7YHWIOL0MO6M,1,2020-11-11,acetaminophen 500mg TAB,Withdrawal,22
P6H3L72G8C2S,1,2020-11-11,acetaminophen 500mg TAB,Withdrawal,19
ST6GPZKHPJ1U,1,2020-11-12,acetaminophen 500mg TAB,Withdrawal,17
2WE7CXOW6J1E,1,2020-11-12,acetaminophen 500mg TAB,Withdrawal,16
NDM9NAX73QEU,1,2020-11-12,acetaminophen 500mg TAB,Withdrawal,13
O8M83OK5D86Q,1,2020-11-13,acetaminophen 500mg TAB,Withdrawal,10
VXFU5FUG1223,1,2020-11-13,acetaminophen 500mg TAB,Withdrawal,7
NME7PRNTRPDO,1,2020-11-13,acetaminophen 500mg TAB,Withdrawal,6
R1JMYVG97G6H,1,2020-11-14,acetaminophen 500mg TAB,Withdrawal,3
R0T9BJ4PO9X8,1,2020-11-14,acetaminophen 500mg TAB,Withdrawal,2
YJEX1M9J32VM,1,2020-11-14,acetaminophen 500mg TAB,Withdrawal,0
HUK4HW9TY4ZV,1,2020-11-14,acetaminophen 500mg TAB,Refill,30
CNINHHZKSXY9,1,2020-11-15,acetaminophen 500mg TAB,Withdrawal,27
VN0DC8EJNIK7,1,2020-11-15,acetaminophen 500mg TAB,Withdrawal,25
S0JVWPVP6DLE,1,2020-11-15,acetaminophen 500mg TAB,Withdrawal,23
BYWQUSWI0JRS,1,2020-11-16,acetaminophen 500mg TAB,Withdrawal,22
TMWW9QHEL2CF,1,2020-11-16,acetaminophen 500mg TAB,Withdrawal,20
0DMHCW42JZ6R,1,2020-11-16,acetaminophen 500mg TAB,Withdrawal,19
JIC0THU8B5ZV,1,2020-11-17,acetaminophen 500mg TAB,Withdrawal,17
XLEA4BDLSQTW,1,2020-11-17,acetaminophen 500mg TAB,Withdrawal,16
GGIQ5HY279Q3,1,2020-11-17,acetaminophen 500mg TAB,Withdrawal,14
MU9E88JYEEZ7,1,2020-11-17,acetaminophen 500mg TAB,Withdrawal,12
XLPSXOUTI7KO,1,2020-11-18,acetaminophen 500mg TAB,Withdrawal,11
0OSSN95XRKRA,1,2020-11-18,acetaminophen 500mg TAB,Withdrawal,10
1D4X1YN90IBU,1,2020-11-18,acetaminophen 500mg TAB,Withdrawal,7
1PERN0R62TUN,1,2020-11-19,acetaminophen 500mg TAB,Withdrawal,6
ZHDI6WGM09VD,1,2020-11-19,acetaminophen 500mg TAB,Withdrawal,3
X82DP8PEL54G,1,2020-11-19,acetaminophen 500mg TAB,Withdrawal,2
TAYTN3GJ459M,1,2020-11-20,acetaminophen 500mg TAB,Withdrawal,1
VVR4BNKUQKOO,1,2020-11-20,acetaminophen 500mg TAB,Withdrawal,0
GRQCUZ75OV1B,1,2020-11-20,acetaminophen 500mg TAB,Refill,30
HHYN48L9IXLC,1,2020-11-20,acetaminophen 500mg TAB,Withdrawal,29
GIL7AYUFLTFY,1,2020-11-21,acetaminophen 500mg TAB,Withdrawal,26
B73HB85VVEGM,1,2020-11-21,acetaminophen 500mg TAB,Withdrawal,25
1W9IILWODPLV,1,2020-11-21,acetaminophen 500mg TAB,Withdrawal,22
P9NNRM1S29DT,1,2020-11-22,acetaminophen 500mg TAB,Withdrawal,20
706BMHRB2KZS,1,2020-11-22,acetaminophen 500mg TAB,Withdrawal,19
LTTAO59BNUQ1,1,2020-11-22,acetaminophen 500mg TAB,Withdrawal,18
3RMT1PIOBE30,1,2020-11-23,acetaminophen 500mg TAB,Withdrawal,15
2LGFCQDT8A3Q,1,2020-11-23,acetaminophen 500mg TAB,Withdrawal,14
ST5C8MIFBEI8,1,2020-11-23,acetaminophen 500mg TAB,Withdrawal,13
GSV4XJGMTI66,1,2020-11-23,acetaminophen 500mg TAB,Withdrawal,12
49X9TOOQD0CS,1,2020-11-24,acetaminophen 500mg TAB,Withdrawal,11
FKQTTQD6R0BP,1,2020-11-24,acetaminophen 500mg TAB,Withdrawal,10
LYEHV4K1UFE4,1,2020-11-24,acetaminophen 500mg TAB,Withdrawal,7
G2ZHHPHWJOW9,1,2020-11-25,acetaminophen 500mg TAB,Withdrawal,4
8RONVH3FOV8I,1,2020-11-25,acetaminophen 500mg TAB,Withdrawal,3
HIJBYP735DFE,1,2020-11-25,acetaminophen 500mg TAB,Withdrawal,1
H9A707RSR284,1,2020-11-25,acetaminophen 500mg TAB,Withdrawal,0
ASS4L5VAO6DW,1,2020-11-26,acetaminophen 500mg TAB,Refill,30
ZDQT261AN2ZJ,1,2020-11-26,acetaminophen 500mg TAB,Withdrawal,29
OGW33E26K7IT,1,2020-11-26,acetaminophen 500mg TAB,Withdrawal,28
BJ6PJWXLNZJ7,1,2020-11-27,acetaminophen 500mg TAB,Withdrawal,25
S4E7MMK4FHDZ,1,2020-11-27,acetaminophen 500mg TAB,Withdrawal,22
NY3MDLDL5QNW,1,2020-11-27,acetaminophen 500mg TAB,Withdrawal,21
OPZ2ZUJ9BKAH,1,2020-11-28,acetaminophen 500mg TAB,Withdrawal,18
E8HKL621YN4A,1,2020-11-28,acetaminophen 500mg TAB,Withdrawal,16
43UUSNHKKCZN,1,2020-11-28,acetaminophen 500mg TAB,Withdrawal,15
TD40PIMX3ASP,1,2020-11-28,acetaminophen 500mg TAB,Withdrawal,12
Y5XEUIP6JPWI,1,2020-11-29,acetaminophen 500mg TAB,Withdrawal,10
GGEPTGSW9FNG,1,2020-11-29,acetaminophen 500mg TAB,Withdrawal,8
3KFKSTL10KU8,1,2020-11-29,acetaminophen 500mg TAB,Withdrawal,6
01ZE9LBW2IGQ,1,2020-11-30,acetaminophen 500mg TAB,Withdrawal,5
J3AG4SVSMV4Y,1,2020-11-30,acetaminophen 500mg TAB,Withdrawal,3
QD6LVYPIAMH7,1,2020-11-30,acetaminophen 500mg TAB,Withdrawal,1
LKHDZHNNHZVP,1,2020-12-01,acetaminophen 500mg TAB,Withdrawal,0
6TXUXEOP5BEA,1,2020-12-01,acetaminophen 500mg TAB,Refill,30
UN9OR7H0WL0F,1,2020-12-01,acetaminophen 500mg TAB,Withdrawal,29
LRE2QP2MTKFW,1,2020-12-01,acetaminophen 500mg TAB,Withdrawal,27
ZPAXDK50L8LA,1,2020-12-02,acetaminophen 500mg TAB,Withdrawal,25
0W7OM7G55RXE,1,2020-12-02,acetaminophen 500mg TAB,Withdrawal,24
H6Z59KXZPBU0,1,2020-12-02,acetaminophen 500mg TAB,Withdrawal,23
H0I65C2VUB13,1,2020-12-03,acetaminophen 500mg TAB,Withdrawal,21
QTL950V8T6AS,1,2020-12-03,acetaminophen 500mg TAB,Withdrawal,20
0Y2M2M00ISWQ,1,2020-12-03,acetaminophen 500mg TAB,Withdrawal,19
9FDBQ919HSEW,1,2020-12-04,acetaminophen 500mg TAB,Withdrawal,16
7T3C3O73M1LY,1,2020-12-04,acetaminophen 500mg TAB,Withdrawal,15
V8U5WYN6L7BK,1,2020-12-04,acetaminophen 500mg TAB,Withdrawal,13
SRADQFM7QHFO,1,2020-12-04,acetaminophen 500mg TAB,Withdrawal,12
50AYSDAQMSD4,1,2020-12-05,acetaminophen 500mg TAB,Withdrawal,10
0ODE1VT9ALQM,1,2020-12-05,acetaminophen 500mg TAB,Withdrawal,9
RZHMFZFAFYCR,1,2020-12-05,acetaminophen 500mg TAB,Withdrawal,6
V1S24DLMWH3O,1,2020-12-06,acetaminophen 500mg TAB,Withdrawal,4
SCWBW4NI1GRN,1,2020-12-06,acetaminophen 500mg TAB,Withdrawal,2
FKP91O5QFRB6,1,2020-12-06,acetaminophen 500mg TAB,Withdrawal,0
T8J0C4W5Y0RP,1,2020-12-07,acetaminophen 500mg TAB,Refill,30
XUEIIYT5WQDA,1,2020-12-07,acetaminophen 500mg TAB,Withdrawal,29
2MEM340Q838D,1,2020-12-07,acetaminophen 500mg TAB,Withdrawal,28
N5VS2SW7CW81,1,2020-12-07,acetaminophen 500mg TAB,Withdrawal,25
7FJVN43BW4I4,1,2020-12-08,acetaminophen 500mg TAB,Withdrawal,24
UIFQC634KW28,1,2020-12-08,acetaminophen 500mg TAB,Withdrawal,23
VVGDIOB78DFO,1,2020-12-08,acetaminophen 500mg TAB,Withdrawal,21
TZIQTQIM6V9M,1,2020-12-09,acetaminophen 500mg TAB,Withdrawal,19
1NY3JZV361SS,1,2020-12-09,acetaminophen 500mg TAB,Withdrawal,16
3SGVO32NRZTP,1,2020-12-09,acetaminophen 500mg TAB,Withdrawal,13
2VUGNU2BSRZK,1,2020-12-10,acetaminophen 500mg TAB,Withdrawal,10
MFT5XHRH84XM,1,2020-12-10,acetaminophen 500mg TAB,Withdrawal,8
CH1G38UQ2AXP,1,2020-12-10,acetaminophen 500mg TAB,Withdrawal,7
6F5RN8SFYVEO,1,2020-12-10,acetaminophen 500mg TAB,Withdrawal,4
6WNRCS1CWSLD,1,2020-12-11,acetaminophen 500mg TAB,Withdrawal,1
7NZ67LBD3DM7,1,2020-12-11,acetaminophen 500mg TAB,Withdrawal,0
4LOIBMEJASUX,1,2020-12-11,acetaminophen 500mg TAB,Refill,30
M8D7RPPNFFWE,1,2020-12-12,acetaminophen 500mg TAB,Withdrawal,27
YJ7VE439Q8SX,1,2020-12-12,acetaminophen 500mg TAB,Withdrawal,25
CKD3DLZGR2ZD,1,2020-12-12,acetaminophen 500mg TAB,Withdrawal,22
TFSLNLCI128Z,1,2020-12-12,acetaminophen 500mg TAB,Withdrawal,20
N5EU0XX123Q1,1,2020-12-13,acetaminophen 500mg TAB,Withdrawal,17
YHNE1UVIF6OR,1,2020-12-13,acetaminophen 500mg TAB,Withdrawal,16
14KFR40GZW0R,1,2020-12-13,acetaminophen 500mg TAB,Withdrawal,14
ESE0M2FU35M6,1,2020-12-14,acetaminophen 500mg TAB,Withdrawal,12
P27KYS12V7QF,1,2020-12-14,acetaminophen 500mg TAB,Withdrawal,11
ZOIXUBQ33U0O,1,2020-12-14,acetaminophen 500mg TAB,Withdrawal,9
IDA352T5LKGE,1,2020-12-15,acetaminophen 500mg TAB,Withdrawal,6
0ABLM9ZEOENO,1,2020-12-15,acetaminophen 500mg TAB,Withdrawal,5
144PMNVQGIL5,1,2020-12-15,acetaminophen 500mg TAB,Withdrawal,4
OKLSU7VUM1NM,1,2020-12-15,acetaminophen 500mg TAB,Withdrawal,1
1V3BCZA8K1RO,1,2020-12-16,acetaminophen 500mg TAB,Withdrawal,0
JPIKYSN6EZU0,1,2020-12-16,acetaminophen 500mg TAB,Refill,30
RFGTDRXHRZHE,1,2020-12-16,acetaminophen 500mg TAB,Withdrawal,27
Y2NKB28SAEDE,1,2020-12-17,acetaminophen 500mg TAB,Withdrawal,26
2XB4S1JUWUZI,1,2020-12-17,acetaminophen 500mg TAB,Withdrawal,25
XINOMJZE2P8S,1,2020-12-17,acetaminophen 500mg TAB,Withdrawal,24
FAQ60YNU84SS,1,2020-12-18,acetaminophen 500mg TAB,Withdrawal,22
HKWY6C0G95UV,1,2020-12-18,acetaminophen 500mg TAB,Withdrawal,21
NTDRCD6AVULP,1,2020-12-18,acetaminophen 500mg TAB,Withdrawal,19
YL3M8XEU07QM,1,2020-12-18,acetaminophen 500mg TAB,Withdrawal,17
08T7SP4D9ZQ9,1,2020-12-19,acetaminophen 500mg TAB,Withdrawal,14
Z57P5G52X9WA,1,2020-12-19,acetaminophen 500mg TAB,Withdrawal,13
C694ZU2J6F83,1,2020-12-19,acetaminophen 500mg TAB,Withdrawal,11
UEM0CHXTY8TG,1,2020-12-20,acetaminophen 500mg TAB,Withdrawal,9
5G7KB9FGZ1V8,1,2020-12-20,acetaminophen 500mg TAB,Withdrawal,6
AOU5SOGV1XGG,1,2020-12-20,acetaminophen 500mg TAB,Withdrawal,5
Q56LUPZYBL9E,1,2020-12-21,acetaminophen 500mg TAB,Withdrawal,4
9FWFTC2N8B0J,1,2020-12-21,acetaminophen 500mg TAB,Withdrawal,2
42SKZOOF3S4N,1,2020-12-21,acetaminophen 500mg TAB,Withdrawal,0
ITGV0XA5VAGC,1,2020-12-21,acetaminophen 500mg TAB,Refill,30
BKUB0I1QAMXC,1,2020-12-22,acetaminophen 500mg TAB,Withdrawal,27
AQIDRP444SS4,1,2020-12-22,acetaminophen 500mg TAB,Withdrawal,26
PZL4U001A739,1,2020-12-22,acetaminophen 500mg TAB,Withdrawal,25
AOFEH3GCE7IO,1,2020-12-23,acetaminophen 500mg TAB,Withdrawal,22
3ZQYO0NIL3UM,1,2020-12-23,acetaminophen 500mg TAB,Withdrawal,21
VVG27905HNMS,1,2020-12-23,acetaminophen 500mg TAB,Withdrawal,19
KG1Y8KCFMVI6,1,2020-12-24,acetaminophen 500mg TAB,Withdrawal,16
Z6A1OK2D2DPD,1,2020-12-24,acetaminophen 500mg TAB,Withdrawal,15
W70FNBC19E5D,1,2020-12-24,acetaminophen 500mg TAB,Withdrawal,14
VLS9XUVFCE91,1,2020-12-24,acetaminophen 500mg TAB,Withdrawal,12
DIQA90N9U9JG,1,2020-12-25,acetaminophen 500mg TAB,Withdrawal,9
23U8TP53HJO8,1,2020-12-25,acetaminophen 500mg TAB,Withdrawal,7
13J4JUOSOJC5,1,2020-12-25,acetaminophen 500mg TAB,Withdrawal,4
0NOHZLTBI9J0,1,2020-12-26,acetaminophen 500mg TAB,Withdrawal,1
BU1Q524L4NDC,1,2020-12-26,acetaminophen 500mg TAB,Withdrawal,0
MYCMR89S620H,1,2020-12-26,acetaminophen 500mg TAB,Refill,30
A08STS2R8CMP,1,2020-12-27,acetaminophen 500mg TAB,Withdrawal,27
DY535JKX6R9V,1,2020-12-27,acetaminophen 500mg TAB,Withdrawal,24
JFNE8WZF04EF,1,2020-12-27,acetaminophen 500mg TAB,Withdrawal,23
3ZDU4QGQQNOW,1,2020-12-27,acetaminophen 500mg TAB,Withdrawal,22
GA73ANMBT74F,1,2020-12-28,acetaminophen 500mg TAB,Withdrawal,21
07ME7TDB8Z78,1,2020-12-28,acetaminophen 500mg TAB,Withdrawal,20
91KQ1M7VE11E,1,2020-12-28,acetaminophen 500mg TAB,Withdrawal,17
E4V1V586G1EV,1,2020-12-29,acetaminophen 500mg TAB,Withdrawal,14
HUZ7ROJLS7JR,1,2020-12-29,acetaminophen 500mg TAB,Withdrawal,13
LU3Z5DNS1H3Z,1,2020-12-29,acetaminophen 500mg TAB,Withdrawal,10
63LWXBH3LZES,1,2020-12-30,acetaminophen 500mg TAB,Withdrawal,7
7P8FKITSO4CR,1,2020-12-30,acetaminophen 500mg TAB,Withdrawal,4
2O1V7EM632GC,1,2020-12-30,acetaminophen 500mg TAB,Withdrawal,2
7AV0TDN9OKX3,1,2020-12-30,acetaminophen 500mg TAB,Withdrawal,1
EPNH22V60AG0,1,2020-12-31,acetaminophen 500mg TAB,Withdrawal,0
3WUFLV0A5GJV,1,2020-12-31,acetaminophen 500mg TAB,Refill,30
9D60EAICSPPO,1,2020-01-01,allopurinol 300mg TAB,Withdrawal,29
9I08KO8NZYZA,1,2020-01-02,allopurinol 300mg TAB,Withdrawal,26
YLT74WN5H85P,1,2020-01-02,allopurinol 300mg TAB,Withdrawal,24
A805FEPG7UPQ,1,2020-01-02,allopurinol 300mg TAB,Withdrawal,23
X0ID23KWFIUW,1,2020-01-03,allopurinol 300mg TAB,Withdrawal,21
WTGI0OPQ0KON,1,2020-01-03,allopurinol 300mg TAB,Withdrawal,18
AADS31F8JICP,1,2020-01-03,allopurinol 300mg TAB,Withdrawal,16
JGS4XWBIG75H,1,2020-01-04,allopurinol 300mg TAB,Withdrawal,14
P9XPYSHS3B78,1,2020-01-04,allopurinol 300mg TAB,Withdrawal,12
RWQNVWKSFY47,1,2020-01-04,allopurinol 300mg TAB,Withdrawal,10
NNJ9IWMMPJOT,1,2020-01-05,allopurinol 300mg TAB,Withdrawal,7
GMJTUMN8JTTF,1,2020-01-05,allopurinol 300mg TAB,Withdrawal,6
YLJNS5MUGF35,1,2020-01-05,allopurinol 300mg TAB,Withdrawal,4
KB55H2V7MLA1,1,2020-01-06,allopurinol 300mg TAB,Withdrawal,1
6AFNB91UG9EC,1,2020-01-06,allopurinol 300mg TAB,Withdrawal,0
WP3MLA9UO9IB,1,2020-01-06,allopurinol 300mg TAB,Refill,30
M5OSVCBMWMNO,1,2020-01-07,allopurinol 300mg TAB,Withdrawal,28
G30CQXV06MOA,1,2020-01-07,allopurinol 300mg TAB,Withdrawal,27
T5M3OKUCOEE9,1,2020-01-07,allopurinol 300mg TAB,Withdrawal,24
PBKIMOT0KHZY,1,2020-01-08,allopurinol 300mg TAB,Withdrawal,21
T3WG5E4ZZOS9,1,2020-01-08,allopurinol 300mg TAB,Withdrawal,19
4GYT012I85F9,1,2020-01-08,allopurinol 300mg TAB,Withdrawal,18
9Y5VY5KXL60U,1,2020-01-09,allopurinol 300mg TAB,Withdrawal,15
NMTNAYOOQZCB,1,2020-01-09,allopurinol 300mg TAB,Withdrawal,14
NH6ZEL395FFN,1,2020-01-09,allopurinol 300mg TAB,Withdrawal,11
9T16SUGAN8XU,1,2020-01-10,allopurinol 300mg TAB,Withdrawal,8
XCYQILJHKM6T,1,2020-01-10,allopurinol 300mg TAB,Withdrawal,7
20RV48RFPUWY,1,2020-01-10,allopurinol 300mg TAB,Withdrawal,6
2DZ0M4UNUCAN,1,2020-01-11,allopurinol 300mg TAB,Withdrawal,5
ZUBY2LZXRYSP,1,2020-01-11,allopurinol 300mg TAB,Withdrawal,2
8NCBNGXNSHW5,1,2020-01-11,allopurinol 300mg TAB,Withdrawal,1
RRXBOZ8GWIWY,1,2020-01-12,allopurinol 300mg TAB,Withdrawal,0
JAV7PGA29XJE,1,2020-01-12,allopurinol 300mg TAB,Refill,30
WR4X9BYO98EY,1,2020-01-12,allopurinol 300mg TAB,Withdrawal,28
CLKYMT3URLRJ,1,2020-01-13,allopurinol 300mg TAB,Withdrawal,26
H8GQ770DRKLK,1,2020-01-13,allopurinol 300mg TAB,Withdrawal,24
Y61XW9AFC7PI,1,2020-01-13,allopurinol 300mg TAB,Withdrawal,22
4WZ30J0Z0EJ6,1,2020-01-14,allopurinol 300mg TAB,Withdrawal,19
8NFUZEVSSOF5,1,2020-01-14,allopurinol 300mg TAB,Withdrawal,16
I2SUFOOG8HPT,1,2020-01-14,allopurinol 300mg TAB,Withdrawal,14
AU4110Z1BBSP,1,2020-01-15,allopurinol 300mg TAB,Withdrawal,12
G0KI14DAROL6,1,2020-01-15,allopurinol 300mg TAB,Withdrawal,11
99SO1W1KF5SB,1,2020-01-15,allopurinol 300mg TAB,Withdrawal,9
T7MOC43TDKGG,1,2020-01-16,allopurinol 300mg TAB,Withdrawal,8
91U1YD4FVQR4,1,2020-01-16,allopurinol 300mg TAB,Withdrawal,7
FCGY711D2J1Y,1,2020-01-16,allopurinol 300mg TAB,Withdrawal,5
6CMQRJ59HXQ7,1,2020-01-17,allopurinol 300mg TAB,Withdrawal,3
6LRBCGQL3WFG,1,2020-01-17,allopurinol 300mg TAB,Withdrawal,0
E4BKFDH397PQ,1,2020-01-17,allopurinol 300mg TAB,Refill,30
B7AUPZW7S9XW,1,2020-01-18,allopurinol 300mg TAB,Withdrawal,28
B714JS2R3GIB,1,2020-01-18,allopurinol 300mg TAB,Withdrawal,27
1OFLU7PER45U,1,2020-01-18,allopurinol 300mg TAB,Withdrawal,26
QEW8WV5A54ZK,1,2020-01-19,allopurinol 300mg TAB,Withdrawal,23
VADXQI3WU406,1,2020-01-19,allopurinol 300mg TAB,Withdrawal,20
3W2TT8AN6S7E,1,2020-01-19,allopurinol 300mg TAB,Withdrawal,19
7H9VVTEQOUGK,1,2020-01-20,allopurinol 300mg TAB,Withdrawal,16
E9V8WLZKH3JW,1,2020-01-20,allopurinol 300mg TAB,Withdrawal,13
ZUYF2TRFSW64,1,2020-01-20,allopurinol 300mg TAB,Withdrawal,11
K5PMTY7BB93C,1,2020-01-21,allopurinol 300mg TAB,Withdrawal,10
WHC811Z7EIR8,1,2020-01-21,allopurinol 300mg TAB,Withdrawal,9
ZNZ1DQEVL9A1,1,2020-01-21,allopurinol 300mg TAB,Withdrawal,7
HWZOZC5WS8FE,1,2020-01-22,allopurinol 300mg TAB,Withdrawal,5
KWI6CC6LRVG3,1,2020-01-22,allopurinol 300mg TAB,Withdrawal,4
5ARBHX6PR0CW,1,2020-01-22,allopurinol 300mg TAB,Withdrawal,3
5SOM1VBJWWOB,1,2020-01-23,allopurinol 300mg TAB,Withdrawal,1
Z2EVPPRUQ722,1,2020-01-23,allopurinol 300mg TAB,Withdrawal,0
6HD36VP9YGWH,1,2020-01-23,allopurinol 300mg TAB,Refill,30
QLGNTR6HEDKJ,1,2020-01-24,allopurinol 300mg TAB,Withdrawal,29
JY0R1L4FH4CA,1,2020-01-24,allopurinol 300mg TAB,Withdrawal,27
SNQ038T1JEJS,1,2020-01-24,allopurinol 300mg TAB,Withdrawal,25
1X5OS273AN6N,1,2020-01-25,allopurinol 300mg TAB,Withdrawal,22
7ICSIU2DQU0R,1,2020-01-25,allopurinol 300mg TAB,Withdrawal,19
RZIOB8ZLFBPV,1,2020-01-25,allopurinol 300mg TAB,Withdrawal,17
MO8J79E2Q9ZT,1,2020-01-26,allopurinol 300mg TAB,Withdrawal,15
1N2D53EB7E7X,1,2020-01-26,allopurinol 300mg TAB,Withdrawal,13
DSSQFQ87VGYY,1,2020-01-26,allopurinol 300mg TAB,Withdrawal,12
WOW3H0GPOIAU,1,2020-01-27,allopurinol 300mg TAB,Withdrawal,11
7M8QCYPWNFIK,1,2020-01-27,allopurinol 300mg TAB,Withdrawal,10
4TW45MLR8APD,1,2020-01-27,allopurinol 300mg TAB,Withdrawal,8
RLMNWPPF7VOU,1,2020-01-28,allopurinol 300mg TAB,Withdrawal,7
PH04MS0I68GO,1,2020-01-28,allopurinol 300mg TAB,Withdrawal,4
I8YQAY6H6VMH,1,2020-01-28,allopurinol 300mg TAB,Withdrawal,3
05MRZY9U0EOK,1,2020-01-29,allopurinol 300mg TAB,Withdrawal,0
22KJO3DU456F,1,2020-01-29,allopurinol 300mg TAB,Refill,30
W5HC4PESOBQS,1,2020-01-29,allopurinol 300mg TAB,Withdrawal,29
Y88AMFS9R0YE,1,2020-01-30,allopurinol 300mg TAB,Withdrawal,28
NSNFZ3PH5RX6,1,2020-01-30,allopurinol 300mg TAB,Withdrawal,27
WUNMOA8MR0H7,1,2020-01-30,allopurinol 300mg TAB,Withdrawal,24
9CLXLYY2ANBD,1,2020-01-31,allopurinol 300mg TAB,Withdrawal,21
EYCPQISTMV85,1,2020-01-31,allopurinol 300mg TAB,Withdrawal,18
FW2WL98JD9P5,1,2020-01-31,allopurinol 300mg TAB,Withdrawal,15
4LQ1JMO6ICH4,1,2020-02-01,allopurinol 300mg TAB,Withdrawal,14
XPH39UAUVKW1,1,2020-02-01,allopurinol 300mg TAB,Withdrawal,13
O3HZ8ULWWGH1,1,2020-02-01,allopurinol 300mg TAB,Withdrawal,10
JROLBWVQ53TS,1,2020-02-02,allopurinol 300mg TAB,Withdrawal,8
ZHNDQNJ0A7O7,1,2020-02-02,allopurinol 300mg TAB,Withdrawal,7
68AIY3OB2UG9,1,2020-02-02,allopurinol 300mg TAB,Withdrawal,5
1TO2NJD09OQV,1,2020-02-03,allopurinol 300mg TAB,Withdrawal,4
TOKECAE8A77R,1,2020-02-03,allopurinol 300mg TAB,Withdrawal,1
HNZXR28K2ZRB,1,2020-02-03,allopurinol 300mg TAB,Withdrawal,0
65PU6P5ETZ1U,1,2020-02-04,allopurinol 300mg TAB,Refill,30
ZOIBCREPRNDK,1,2020-02-04,allopurinol 300mg TAB,Withdrawal,29
6NGJSNBXIOVJ,1,2020-02-04,allopurinol 300mg TAB,Withdrawal,28
2668E8JC4JB5,1,2020-02-05,allopurinol 300mg TAB,Withdrawal,26
HVFK0052EA79,1,2020-02-05,allopurinol 300mg TAB,Withdrawal,24
OLQ8SN3GAQ6O,1,2020-02-05,allopurinol 300mg TAB,Withdrawal,22
IWYIVQZY223T,1,2020-02-06,allopurinol 300mg TAB,Withdrawal,19
QRAFRL60NEGF,1,2020-02-06,allopurinol 300mg TAB,Withdrawal,17
DH055QV8V1O3,1,2020-02-06,allopurinol 300mg TAB,Withdrawal,15
I1LIRUCQ1UTP,1,2020-02-07,allopurinol 300mg TAB,Withdrawal,13
A2LM3RZ7SZ71,1,2020-02-07,allopurinol 300mg TAB,Withdrawal,10
UW8O1DK9BJMS,1,2020-02-08,allopurinol 300mg TAB,Withdrawal,9
CCA3JBVETRMD,1,2020-02-08,allopurinol 300mg TAB,Withdrawal,8
QIZU8ZMXWEMT,1,2020-02-08,allopurinol 300mg TAB,Withdrawal,6
VR6ITQB15X9C,1,2020-02-09,allopurinol 300mg TAB,Withdrawal,5
SVW3D6L780E9,1,2020-02-09,allopurinol 300mg TAB,Withdrawal,4
IGC1ZW992JU3,1,2020-02-09,allopurinol 300mg TAB,Withdrawal,3
3MNXH2BRKSJG,1,2020-02-10,allopurinol 300mg TAB,Withdrawal,1
ZILZVQ0U2PO7,1,2020-02-10,allopurinol 300mg TAB,Withdrawal,0
UMQ85AK2333O,1,2020-02-10,allopurinol 300mg TAB,Refill,30
JU815FUW11NA,1,2020-02-11,allopurinol 300mg TAB,Withdrawal,27
SC8LAB7JNNYW,1,2020-02-11,allopurinol 300mg TAB,Withdrawal,26
C0TFMM3337WG,1,2020-02-11,allopurinol 300mg TAB,Withdrawal,25
XKQ1ZRPPH94M,1,2020-02-12,allopurinol 300mg TAB,Withdrawal,22
C6ZPFGH4DP0F,1,2020-02-12,allopurinol 300mg TAB,Withdrawal,20
8AL8F5P8REIJ,1,2020-02-12,allopurinol 300mg TAB,Withdrawal,18
0AJ0PAMMPG1V,1,2020-02-13,allopurinol 300mg TAB,Withdrawal,16
OQFH3GQMXAE7,1,2020-02-13,allopurinol 300mg TAB,Withdrawal,14
XZSEFMOMYNU1,1,2020-02-13,allopurinol 300mg TAB,Withdrawal,11
NX83NK3QD30D,1,2020-02-14,allopurinol 300mg TAB,Withdrawal,10
SL05RRW3DFWH,1,2020-02-14,allopurinol 300mg TAB,Withdrawal,9
85XZFRKHW7VU,1,2020-02-14,allopurinol 300mg TAB,Withdrawal,6
CGPHPH3B7Q9M,1,2020-02-15,allopurinol 300mg TAB,Withdrawal,4
O0SNHLNK7SJ2,1,2020-02-15,allopurinol 300mg TAB,Withdrawal,1
1UX0W2BHD6IY,1,2020-02-15,allopurinol 300mg TAB,Withdrawal,0
S9YMTU8KRZUG,1,2020-02-16,allopurinol 300mg TAB,Refill,30
JAAD5A1R2LLH,1,2020-02-16,allopurinol 300mg TAB,Withdrawal,27
WTCX0SUTW8OR,1,2020-02-16,allopurinol 300mg TAB,Withdrawal,25
GFA9RMG1GL34,1,2020-02-17,allopurinol 300mg TAB,Withdrawal,24
